1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 9D000000483F8621,,
Is Mission Active?  true,,
Mission Start:  Mon Oct 05 10:12:00 PDT 2020,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  2696,,
Total Samples:  11191,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,
,,
Date/Time,Unit,Value
10/5/2020 10:12,C,21
10/5/2020 11:12,C,23
10/5/2020 12:12,C,28
10/5/2020 13:12,C,29
10/5/2020 14:12,C,31
10/5/2020 15:12,C,26
10/5/2020 16:12,C,27.5
10/5/2020 17:12,C,28
10/5/2020 18:12,C,26
10/5/2020 19:12,C,23
10/5/2020 20:12,C,20.5
10/5/2020 21:12,C,19.5
10/5/2020 22:12,C,18
10/5/2020 23:12,C,17
10/6/2020 0:12,C,16.5
10/6/2020 1:12,C,15.5
10/6/2020 2:12,C,14.5
10/6/2020 3:12,C,14
10/6/2020 4:12,C,14
10/6/2020 5:12,C,13
10/6/2020 6:12,C,13.5
10/6/2020 7:12,C,11
10/6/2020 8:12,C,15.5
10/6/2020 9:12,C,14
10/6/2020 10:12,C,18
10/6/2020 11:12,C,20.5
10/6/2020 12:12,C,24
10/6/2020 13:12,C,24
10/6/2020 14:12,C,26
10/6/2020 15:12,C,25
10/6/2020 16:12,C,24.5
10/6/2020 17:12,C,24.5
10/6/2020 18:12,C,23.5
10/6/2020 19:12,C,22.5
10/6/2020 20:12,C,22
10/6/2020 21:12,C,20.5
10/6/2020 22:12,C,20
10/6/2020 23:12,C,19
10/7/2020 0:12,C,18
10/7/2020 1:12,C,16.5
10/7/2020 2:12,C,15.5
10/7/2020 3:12,C,15
10/7/2020 4:12,C,14.5
10/7/2020 5:12,C,13.5
10/7/2020 6:12,C,13
10/7/2020 7:12,C,12.5
10/7/2020 8:12,C,13
10/7/2020 9:12,C,15
10/7/2020 10:12,C,18.5
10/7/2020 11:12,C,21
10/7/2020 12:12,C,24
10/7/2020 13:12,C,24.5
10/7/2020 14:12,C,27
10/7/2020 15:12,C,25
10/7/2020 16:12,C,25
10/7/2020 17:12,C,23.5
10/7/2020 18:12,C,22.5
10/7/2020 19:12,C,21
10/7/2020 20:12,C,19.5
10/7/2020 21:12,C,18
10/7/2020 22:12,C,16.5
10/7/2020 23:12,C,15.5
10/8/2020 0:12,C,15
10/8/2020 1:12,C,14.5
10/8/2020 2:12,C,14.5
10/8/2020 3:12,C,14
10/8/2020 4:12,C,14
10/8/2020 5:12,C,14
10/8/2020 6:12,C,13.5
10/8/2020 7:12,C,13
10/8/2020 8:12,C,13
10/8/2020 9:12,C,14
10/8/2020 10:12,C,15.5
10/8/2020 11:12,C,18
10/8/2020 12:12,C,20.5
10/8/2020 13:12,C,21
10/8/2020 14:12,C,22
10/8/2020 15:12,C,22
10/8/2020 16:12,C,22.5
10/8/2020 17:12,C,21
10/8/2020 18:12,C,20
10/8/2020 19:12,C,18.5
10/8/2020 20:12,C,17.5
10/8/2020 21:12,C,16.5
10/8/2020 22:12,C,15.5
10/8/2020 23:12,C,14.5
10/9/2020 0:12,C,14
10/9/2020 1:12,C,13.5
10/9/2020 2:12,C,13.5
10/9/2020 3:12,C,12.5
10/9/2020 4:12,C,12
10/9/2020 5:12,C,11
10/9/2020 6:12,C,10.5
10/9/2020 7:12,C,10.5
10/9/2020 8:12,C,11
10/9/2020 9:12,C,12.5
10/9/2020 10:12,C,13.5
10/9/2020 11:12,C,14.5
10/9/2020 12:12,C,19
10/9/2020 13:12,C,21
10/9/2020 14:12,C,22
10/9/2020 15:12,C,22.5
10/9/2020 16:12,C,22.5
10/9/2020 17:12,C,22.5
10/9/2020 18:12,C,21.5
10/9/2020 19:12,C,19.5
10/9/2020 20:12,C,18.5
10/9/2020 21:12,C,17.5
10/9/2020 22:12,C,16.5
10/9/2020 23:12,C,16
10/10/2020 0:12,C,15.5
10/10/2020 1:12,C,15
10/10/2020 2:12,C,14.5
10/10/2020 3:12,C,14
10/10/2020 4:12,C,14
10/10/2020 5:12,C,13.5
10/10/2020 6:12,C,13.5
10/10/2020 7:12,C,13.5
10/10/2020 8:12,C,14
10/10/2020 9:12,C,16
10/10/2020 10:12,C,19.5
10/10/2020 11:12,C,23.5
10/10/2020 12:12,C,26.5
10/10/2020 13:12,C,27
10/10/2020 14:12,C,26.5
10/10/2020 15:12,C,24.5
10/10/2020 16:12,C,23
10/10/2020 17:12,C,22.5
10/10/2020 18:12,C,21.5
10/10/2020 19:12,C,20.5
10/10/2020 20:12,C,19.5
10/10/2020 21:12,C,18.5
10/10/2020 22:12,C,17.5
10/10/2020 23:12,C,17
10/11/2020 0:12,C,16.5
10/11/2020 1:12,C,15.5
10/11/2020 2:12,C,15
10/11/2020 3:12,C,14.5
10/11/2020 4:12,C,14
10/11/2020 5:12,C,13.5
10/11/2020 6:12,C,13
10/11/2020 7:12,C,13
10/11/2020 8:12,C,12.5
10/11/2020 9:12,C,14
10/11/2020 10:12,C,17
10/11/2020 11:12,C,19
10/11/2020 12:12,C,22.5
10/11/2020 13:12,C,24
10/11/2020 14:12,C,25.5
10/11/2020 15:12,C,23
10/11/2020 16:12,C,23.5
10/11/2020 17:12,C,24
10/11/2020 18:12,C,23
10/11/2020 19:12,C,21
10/11/2020 20:12,C,19
10/11/2020 21:12,C,17
10/11/2020 22:12,C,15.5
10/11/2020 23:12,C,15
10/12/2020 0:12,C,14
10/12/2020 1:12,C,13
10/12/2020 2:12,C,12.5
10/12/2020 3:12,C,12
10/12/2020 4:12,C,12
10/12/2020 5:12,C,11.5
10/12/2020 6:12,C,12
10/12/2020 7:12,C,11.5
10/12/2020 8:12,C,11.5
10/12/2020 9:12,C,14.5
10/12/2020 10:12,C,19
10/12/2020 11:12,C,21.5
10/12/2020 12:12,C,25.5
10/12/2020 13:12,C,27
10/12/2020 14:12,C,28
10/12/2020 15:12,C,26.5
10/12/2020 16:12,C,27
10/12/2020 17:12,C,26.5
10/12/2020 18:12,C,25.5
10/12/2020 19:12,C,22.5
10/12/2020 20:12,C,20
10/12/2020 21:12,C,18.5
10/12/2020 22:12,C,17
10/12/2020 23:12,C,16
10/13/2020 0:12,C,15
10/13/2020 1:12,C,14.5
10/13/2020 2:12,C,14
10/13/2020 3:12,C,13
10/13/2020 4:12,C,12.5
10/13/2020 5:12,C,12
10/13/2020 6:12,C,11.5
10/13/2020 7:12,C,11.5
10/13/2020 8:12,C,11.5
10/13/2020 9:12,C,14
10/13/2020 10:12,C,20
10/13/2020 11:12,C,23
10/13/2020 12:12,C,27
10/13/2020 13:12,C,28.5
10/13/2020 14:12,C,30
10/13/2020 15:12,C,28
10/13/2020 16:12,C,28
10/13/2020 17:12,C,27.5
10/13/2020 18:12,C,26
10/13/2020 19:12,C,23.5
10/13/2020 20:12,C,21.5
10/13/2020 21:12,C,20
10/13/2020 22:12,C,18.5
10/13/2020 23:12,C,18
10/14/2020 0:12,C,17.5
10/14/2020 1:12,C,17
10/14/2020 2:12,C,17
10/14/2020 3:12,C,16.5
10/14/2020 4:12,C,16
10/14/2020 5:12,C,16
10/14/2020 6:12,C,16
10/14/2020 7:12,C,16
10/14/2020 8:12,C,16
10/14/2020 9:12,C,18.5
10/14/2020 10:12,C,22.5
10/14/2020 11:12,C,23.5
10/14/2020 12:12,C,27.5
10/14/2020 13:12,C,28
10/14/2020 14:12,C,29.5
10/14/2020 15:12,C,26
10/14/2020 16:12,C,28
10/14/2020 17:12,C,28
10/14/2020 18:12,C,27
10/14/2020 19:12,C,25.5
10/14/2020 20:12,C,24
10/14/2020 21:12,C,23
10/14/2020 22:12,C,22.5
10/14/2020 23:12,C,23
10/15/2020 0:12,C,23.5
10/15/2020 1:12,C,23.5
10/15/2020 2:12,C,23.5
10/15/2020 3:12,C,22.5
10/15/2020 4:12,C,22
10/15/2020 5:12,C,21
10/15/2020 6:12,C,20.5
10/15/2020 7:12,C,17
10/15/2020 8:12,C,16
10/15/2020 9:12,C,18.5
10/15/2020 10:12,C,22.5
10/15/2020 11:12,C,23
10/15/2020 12:12,C,27.5
10/15/2020 13:12,C,29
10/15/2020 14:12,C,32
10/15/2020 15:12,C,27
10/15/2020 16:12,C,28.5
10/15/2020 17:12,C,29.5
10/15/2020 18:12,C,28.5
10/15/2020 19:12,C,26.5
10/15/2020 20:12,C,24.5
10/15/2020 21:12,C,23
10/15/2020 22:12,C,22.5
10/15/2020 23:12,C,22
10/16/2020 0:12,C,21.5
10/16/2020 1:12,C,21
10/16/2020 2:12,C,21
10/16/2020 3:12,C,22
10/16/2020 4:12,C,21.5
10/16/2020 5:12,C,21
10/16/2020 6:12,C,20.5
10/16/2020 7:12,C,17.5
10/16/2020 8:12,C,17
10/16/2020 9:12,C,19.5
10/16/2020 10:12,C,24
10/16/2020 11:12,C,23.5
10/16/2020 12:12,C,25.5
10/16/2020 13:12,C,25.5
10/16/2020 14:12,C,27
10/16/2020 15:12,C,25.5
10/16/2020 16:12,C,26
10/16/2020 17:12,C,24.5
10/16/2020 18:12,C,24.5
10/16/2020 19:12,C,23
10/16/2020 20:12,C,22
10/16/2020 21:12,C,21
10/16/2020 22:12,C,20
10/16/2020 23:12,C,19
10/17/2020 0:12,C,18.5
10/17/2020 1:12,C,18
10/17/2020 2:12,C,18
10/17/2020 3:12,C,17
10/17/2020 4:12,C,16
10/17/2020 5:12,C,15.5
10/17/2020 6:12,C,15
10/17/2020 7:12,C,14
10/17/2020 8:12,C,14
10/17/2020 9:12,C,14.5
10/17/2020 10:12,C,18
10/17/2020 11:12,C,21
10/17/2020 12:12,C,24.5
10/17/2020 13:12,C,24.5
10/17/2020 14:12,C,27
10/17/2020 15:12,C,25.5
10/17/2020 16:12,C,27
10/17/2020 17:12,C,25
10/17/2020 18:12,C,24.5
10/17/2020 19:12,C,23
10/17/2020 20:12,C,21.5
10/17/2020 21:12,C,20.5
10/17/2020 22:12,C,19.5
10/17/2020 23:12,C,18.5
10/18/2020 0:12,C,17.5
10/18/2020 1:12,C,17
10/18/2020 2:12,C,16
10/18/2020 3:12,C,15.5
10/18/2020 4:12,C,14.5
10/18/2020 5:12,C,14
10/18/2020 6:12,C,13.5
10/18/2020 7:12,C,12.5
10/18/2020 8:12,C,12.5
10/18/2020 9:12,C,14
10/18/2020 10:12,C,18.5
10/18/2020 11:12,C,21.5
10/18/2020 12:12,C,24
10/18/2020 13:12,C,25
10/18/2020 14:12,C,26.5
10/18/2020 15:12,C,25.5
10/18/2020 16:12,C,27
10/18/2020 17:12,C,25.5
10/18/2020 18:12,C,24.5
10/18/2020 19:12,C,23.5
10/18/2020 20:12,C,21.5
10/18/2020 21:12,C,20
10/18/2020 22:12,C,19
10/18/2020 23:12,C,18
10/19/2020 0:12,C,17.5
10/19/2020 1:12,C,16.5
10/19/2020 2:12,C,16
10/19/2020 3:12,C,15
10/19/2020 4:12,C,14.5
10/19/2020 5:12,C,14
10/19/2020 6:12,C,13.5
10/19/2020 7:12,C,13
10/19/2020 8:12,C,12.5
10/19/2020 9:12,C,13.5
10/19/2020 10:12,C,17.5
10/19/2020 11:12,C,21
10/19/2020 12:12,C,24.5
10/19/2020 13:12,C,25
10/19/2020 14:12,C,26.5
10/19/2020 15:12,C,25
10/19/2020 16:12,C,26
10/19/2020 17:12,C,24.5
10/19/2020 18:12,C,24.5
10/19/2020 19:12,C,22.5
10/19/2020 20:12,C,20.5
10/19/2020 21:12,C,19.5
10/19/2020 22:12,C,18
10/19/2020 23:12,C,17
10/20/2020 0:12,C,16.5
10/20/2020 1:12,C,15.5
10/20/2020 2:12,C,14.5
10/20/2020 3:12,C,14
10/20/2020 4:12,C,13.5
10/20/2020 5:12,C,13
10/20/2020 6:12,C,12.5
10/20/2020 7:12,C,12
10/20/2020 8:12,C,11.5
10/20/2020 9:12,C,13.5
10/20/2020 10:12,C,18.5
10/20/2020 11:12,C,20.5
10/20/2020 12:12,C,23.5
10/20/2020 13:12,C,24
10/20/2020 14:12,C,26
10/20/2020 15:12,C,24.5
10/20/2020 16:12,C,26
10/20/2020 17:12,C,24
10/20/2020 18:12,C,22.5
10/20/2020 19:12,C,21
10/20/2020 20:12,C,20
10/20/2020 21:12,C,19
10/20/2020 22:12,C,18
10/20/2020 23:12,C,16.5
10/21/2020 0:12,C,16
10/21/2020 1:12,C,16
10/21/2020 2:12,C,15.5
10/21/2020 3:12,C,15
10/21/2020 4:12,C,14.5
10/21/2020 5:12,C,14.5
10/21/2020 6:12,C,14
10/21/2020 7:12,C,13
10/21/2020 8:12,C,13
10/21/2020 9:12,C,14.5
10/21/2020 10:12,C,20.5
10/21/2020 11:12,C,21.5
10/21/2020 12:12,C,24.5
10/21/2020 13:12,C,24.5
10/21/2020 14:12,C,26
