1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: F50000004ED5B321,,
Is Mission Active?  true,,
Mission Start:  Thu Sep 17 11:56:00 PDT 2020,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  3125,,
Total Samples:  5526,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,
,,
Date/Time,Unit,Value
9/17/2020 11:56,C,30.5
9/17/2020 12:56,C,31.5
9/17/2020 13:56,C,28.5
9/17/2020 14:56,C,28.5
9/17/2020 15:56,C,28.5
9/17/2020 16:56,C,27
9/17/2020 17:56,C,26.5
9/17/2020 18:56,C,23.5
9/17/2020 19:56,C,21
9/17/2020 20:56,C,20
9/17/2020 21:56,C,19
9/17/2020 22:56,C,18
9/17/2020 23:56,C,18
9/18/2020 0:56,C,17.5
9/18/2020 1:56,C,17
9/18/2020 2:56,C,17
9/18/2020 3:56,C,16.5
9/18/2020 4:56,C,16.5
9/18/2020 5:56,C,16
9/18/2020 6:56,C,16
9/18/2020 7:56,C,16
9/18/2020 8:56,C,17.5
9/18/2020 9:56,C,19
9/18/2020 10:56,C,20
9/18/2020 11:56,C,22.5
9/18/2020 12:56,C,23.5
9/18/2020 13:56,C,25
9/18/2020 14:56,C,25
9/18/2020 15:56,C,26.5
9/18/2020 16:56,C,25
9/18/2020 17:56,C,25
9/18/2020 18:56,C,22.5
9/18/2020 19:56,C,20.5
9/18/2020 20:56,C,19.5
9/18/2020 21:56,C,19
9/18/2020 22:56,C,18
9/18/2020 23:56,C,17.5
9/19/2020 0:56,C,17
9/19/2020 1:56,C,16.5
9/19/2020 2:56,C,16
9/19/2020 3:56,C,15.5
9/19/2020 4:56,C,15
9/19/2020 5:56,C,14.5
9/19/2020 6:56,C,14
9/19/2020 7:56,C,14.5
9/19/2020 8:56,C,15.5
9/19/2020 9:56,C,19
9/19/2020 10:56,C,22
9/19/2020 11:56,C,23
9/19/2020 12:56,C,23
9/19/2020 13:56,C,24.5
9/19/2020 14:56,C,24.5
9/19/2020 15:56,C,26
9/19/2020 16:56,C,25
9/19/2020 17:56,C,24.5
9/19/2020 18:56,C,21.5
9/19/2020 19:56,C,20.5
9/19/2020 20:56,C,19.5
9/19/2020 21:56,C,18.5
9/19/2020 22:56,C,18
9/19/2020 23:56,C,17.5
9/20/2020 0:56,C,17
9/20/2020 1:56,C,16.5
9/20/2020 2:56,C,16
9/20/2020 3:56,C,15.5
9/20/2020 4:56,C,15
9/20/2020 5:56,C,14.5
9/20/2020 6:56,C,14
9/20/2020 7:56,C,14
9/20/2020 8:56,C,15
9/20/2020 9:56,C,20
9/20/2020 10:56,C,21.5
9/20/2020 11:56,C,23.5
9/20/2020 12:56,C,24
9/20/2020 13:56,C,26
9/20/2020 14:56,C,26
9/20/2020 15:56,C,27.5
9/20/2020 16:56,C,26
9/20/2020 17:56,C,25.5
9/20/2020 18:56,C,22.5
9/20/2020 19:56,C,21.5
9/20/2020 20:56,C,20
9/20/2020 21:56,C,19.5
9/20/2020 22:56,C,19
9/20/2020 23:56,C,18
9/21/2020 0:56,C,17.5
9/21/2020 1:56,C,17
9/21/2020 2:56,C,16.5
9/21/2020 3:56,C,16
9/21/2020 4:56,C,15.5
9/21/2020 5:56,C,15
9/21/2020 6:56,C,14
9/21/2020 7:56,C,14
9/21/2020 8:56,C,15
9/21/2020 9:56,C,19.5
9/21/2020 10:56,C,22
9/21/2020 11:56,C,24
9/21/2020 12:56,C,24
9/21/2020 13:56,C,26
9/21/2020 14:56,C,26
9/21/2020 15:56,C,27
9/21/2020 16:56,C,25.5
9/21/2020 17:56,C,25
9/21/2020 18:56,C,22.5
9/21/2020 19:56,C,20.5
9/21/2020 20:56,C,19.5
9/21/2020 21:56,C,18.5
9/21/2020 22:56,C,18
9/21/2020 23:56,C,17.5
9/22/2020 0:56,C,17
9/22/2020 1:56,C,16.5
9/22/2020 2:56,C,16.5
9/22/2020 3:56,C,16
9/22/2020 4:56,C,15.5
9/22/2020 5:56,C,15.5
9/22/2020 6:56,C,15
9/22/2020 7:56,C,15
9/22/2020 8:56,C,16
9/22/2020 9:56,C,21
9/22/2020 10:56,C,23.5
9/22/2020 11:56,C,25
9/22/2020 12:56,C,27.5
9/22/2020 13:56,C,27.5
9/22/2020 14:56,C,28
9/22/2020 15:56,C,27
9/22/2020 16:56,C,27
9/22/2020 17:56,C,24.5
9/22/2020 18:56,C,22.5
9/22/2020 19:56,C,21
9/22/2020 20:56,C,20
9/22/2020 21:56,C,19
9/22/2020 22:56,C,18
9/22/2020 23:56,C,17
9/23/2020 0:56,C,16.5
9/23/2020 1:56,C,15.5
9/23/2020 2:56,C,15
9/23/2020 3:56,C,14.5
9/23/2020 4:56,C,14
9/23/2020 5:56,C,13.5
9/23/2020 6:56,C,13
9/23/2020 7:56,C,12.5
9/23/2020 8:56,C,14
9/23/2020 9:56,C,19
9/23/2020 10:56,C,23
9/23/2020 11:56,C,24
9/23/2020 12:56,C,28
9/23/2020 13:56,C,28
9/23/2020 14:56,C,29
9/23/2020 15:56,C,27.5
9/23/2020 16:56,C,28
9/23/2020 17:56,C,26
9/23/2020 18:56,C,24.5
9/23/2020 19:56,C,23
9/23/2020 20:56,C,21.5
9/23/2020 21:56,C,20
9/23/2020 22:56,C,19
9/23/2020 23:56,C,18
9/24/2020 0:56,C,17.5
9/24/2020 1:56,C,16.5
9/24/2020 2:56,C,16
9/24/2020 3:56,C,15.5
9/24/2020 4:56,C,15
9/24/2020 5:56,C,14.5
9/24/2020 6:56,C,14.5
9/24/2020 7:56,C,14.5
9/24/2020 8:56,C,16
9/24/2020 9:56,C,22
9/24/2020 10:56,C,25.5
9/24/2020 11:56,C,27
9/24/2020 12:56,C,30
9/24/2020 13:56,C,31
9/24/2020 14:56,C,30.5
9/24/2020 15:56,C,29.5
9/24/2020 16:56,C,28.5
9/24/2020 17:56,C,27.5
9/24/2020 18:56,C,25
9/24/2020 19:56,C,23
9/24/2020 20:56,C,21
9/24/2020 21:56,C,19.5
9/24/2020 22:56,C,18.5
9/24/2020 23:56,C,17.5
9/25/2020 0:56,C,16.5
9/25/2020 1:56,C,15.5
9/25/2020 2:56,C,15
9/25/2020 3:56,C,14.5
9/25/2020 4:56,C,14
9/25/2020 5:56,C,13.5
9/25/2020 6:56,C,13
9/25/2020 7:56,C,12.5
9/25/2020 8:56,C,14
9/25/2020 9:56,C,19
9/25/2020 10:56,C,22.5
9/25/2020 11:56,C,23
9/25/2020 12:56,C,26.5
9/25/2020 13:56,C,28.5
9/25/2020 14:56,C,29
9/25/2020 15:56,C,28
9/25/2020 16:56,C,27.5
9/25/2020 17:56,C,27
9/25/2020 18:56,C,24.5
9/25/2020 19:56,C,23
9/25/2020 20:56,C,21.5
9/25/2020 21:56,C,20
9/25/2020 22:56,C,19
9/25/2020 23:56,C,18
9/26/2020 0:56,C,17
9/26/2020 1:56,C,16.5
9/26/2020 2:56,C,16
9/26/2020 3:56,C,15.5
9/26/2020 4:56,C,15
9/26/2020 5:56,C,14.5
9/26/2020 6:56,C,14.5
9/26/2020 7:56,C,14.5
9/26/2020 8:56,C,16
9/26/2020 9:56,C,21
9/26/2020 10:56,C,24.5
9/26/2020 11:56,C,24.5
9/26/2020 12:56,C,28
9/26/2020 13:56,C,29.5
9/26/2020 14:56,C,29.5
9/26/2020 15:56,C,27
9/26/2020 16:56,C,27
9/26/2020 17:56,C,26.5
9/26/2020 18:56,C,24.5
9/26/2020 19:56,C,23
9/26/2020 20:56,C,22
9/26/2020 21:56,C,20.5
9/26/2020 22:56,C,20
9/26/2020 23:56,C,20
9/27/2020 0:56,C,21.5
9/27/2020 1:56,C,21.5
9/27/2020 2:56,C,21.5
9/27/2020 3:56,C,20.5
9/27/2020 4:56,C,20
9/27/2020 5:56,C,19.5
9/27/2020 6:56,C,19
9/27/2020 7:56,C,18
9/27/2020 8:56,C,19.5
9/27/2020 9:56,C,22.5
9/27/2020 10:56,C,25
9/27/2020 11:56,C,25.5
9/27/2020 12:56,C,28.5
9/27/2020 13:56,C,30.5
9/27/2020 14:56,C,31
9/27/2020 15:56,C,29
9/27/2020 16:56,C,29.5
9/27/2020 17:56,C,29
9/27/2020 18:56,C,27
9/27/2020 19:56,C,25
9/27/2020 20:56,C,23.5
9/27/2020 21:56,C,23
9/27/2020 22:56,C,22
9/27/2020 23:56,C,21.5
9/28/2020 0:56,C,20.5
9/28/2020 1:56,C,20
9/28/2020 2:56,C,20
9/28/2020 3:56,C,20.5
9/28/2020 4:56,C,20.5
9/28/2020 5:56,C,20
9/28/2020 6:56,C,20
9/28/2020 7:56,C,18.5
9/28/2020 8:56,C,20.5
9/28/2020 9:56,C,25
9/28/2020 10:56,C,26.5
9/28/2020 11:56,C,26.5
9/28/2020 12:56,C,30.5
9/28/2020 13:56,C,31.5
9/28/2020 14:56,C,32
9/28/2020 15:56,C,30
9/28/2020 16:56,C,30.5
9/28/2020 17:56,C,29.5
9/28/2020 18:56,C,25.5
9/28/2020 19:56,C,24
9/28/2020 20:56,C,22.5
9/28/2020 21:56,C,21
9/28/2020 22:56,C,19.5
9/28/2020 23:56,C,18.5
9/29/2020 0:56,C,17.5
9/29/2020 1:56,C,17
9/29/2020 2:56,C,16
9/29/2020 3:56,C,16
9/29/2020 4:56,C,15.5
9/29/2020 5:56,C,15
9/29/2020 6:56,C,14.5
9/29/2020 7:56,C,14
9/29/2020 8:56,C,15.5
9/29/2020 9:56,C,19.5
9/29/2020 10:56,C,23.5
9/29/2020 11:56,C,24
9/29/2020 12:56,C,27.5
9/29/2020 13:56,C,30.5
9/29/2020 14:56,C,31.5
9/29/2020 15:56,C,28
9/29/2020 16:56,C,27.5
9/29/2020 17:56,C,26.5
9/29/2020 18:56,C,25
9/29/2020 19:56,C,23.5
9/29/2020 20:56,C,22
9/29/2020 21:56,C,21
9/29/2020 22:56,C,19.5
9/29/2020 23:56,C,18.5
9/30/2020 0:56,C,17.5
9/30/2020 1:56,C,17
9/30/2020 2:56,C,16.5
9/30/2020 3:56,C,16
9/30/2020 4:56,C,15.5
9/30/2020 5:56,C,15
9/30/2020 6:56,C,14
9/30/2020 7:56,C,13.5
9/30/2020 8:56,C,16
9/30/2020 9:56,C,21.5
9/30/2020 10:56,C,26
9/30/2020 11:56,C,25.5
9/30/2020 12:56,C,29.5
9/30/2020 13:56,C,33
9/30/2020 14:56,C,33.5
9/30/2020 15:56,C,30.5
9/30/2020 16:56,C,31
9/30/2020 17:56,C,31
9/30/2020 18:56,C,28
9/30/2020 19:56,C,26
9/30/2020 20:56,C,24.5
9/30/2020 21:56,C,22.5
9/30/2020 22:56,C,21.5
9/30/2020 23:56,C,20.5
10/1/2020 0:56,C,19.5
10/1/2020 1:56,C,19
10/1/2020 2:56,C,18
10/1/2020 3:56,C,17.5
10/1/2020 4:56,C,17
10/1/2020 5:56,C,16.5
10/1/2020 6:56,C,16
10/1/2020 7:56,C,15.5
10/1/2020 8:56,C,17
10/1/2020 9:56,C,20.5
10/1/2020 10:56,C,24.5
10/1/2020 11:56,C,24.5
10/1/2020 12:56,C,27
10/1/2020 13:56,C,27
10/1/2020 14:56,C,28
10/1/2020 15:56,C,26.5
10/1/2020 16:56,C,27
10/1/2020 17:56,C,24.5
10/1/2020 18:56,C,24
10/1/2020 19:56,C,23.5
10/1/2020 20:56,C,22.5
10/1/2020 21:56,C,21.5
10/1/2020 22:56,C,21
10/1/2020 23:56,C,20
10/2/2020 0:56,C,19.5
10/2/2020 1:56,C,19
10/2/2020 2:56,C,18.5
10/2/2020 3:56,C,17.5
10/2/2020 4:56,C,17
10/2/2020 5:56,C,16.5
10/2/2020 6:56,C,16
10/2/2020 7:56,C,16
10/2/2020 8:56,C,17
10/2/2020 9:56,C,19.5
10/2/2020 10:56,C,22
10/2/2020 11:56,C,23.5
10/2/2020 12:56,C,26.5
10/2/2020 13:56,C,26
10/2/2020 14:56,C,27
10/2/2020 15:56,C,25.5
10/2/2020 16:56,C,25.5
10/2/2020 17:56,C,24.5
10/2/2020 18:56,C,24
10/2/2020 19:56,C,23
10/2/2020 20:56,C,22
10/2/2020 21:56,C,21.5
10/2/2020 22:56,C,20.5
10/2/2020 23:56,C,20
10/3/2020 0:56,C,19.5
10/3/2020 1:56,C,19
10/3/2020 2:56,C,18
10/3/2020 3:56,C,17.5
10/3/2020 4:56,C,17
10/3/2020 5:56,C,16.5
10/3/2020 6:56,C,16
10/3/2020 7:56,C,15.5
10/3/2020 8:56,C,16.5
10/3/2020 9:56,C,19
10/3/2020 10:56,C,22
10/3/2020 11:56,C,23.5
10/3/2020 12:56,C,26.5
10/3/2020 13:56,C,27
10/3/2020 14:56,C,28
10/3/2020 15:56,C,27
10/3/2020 16:56,C,27
10/3/2020 17:56,C,25
10/3/2020 18:56,C,24
10/3/2020 19:56,C,23.5
10/3/2020 20:56,C,22.5
10/3/2020 21:56,C,21.5
10/3/2020 22:56,C,20.5
10/3/2020 23:56,C,19.5
10/4/2020 0:56,C,19
10/4/2020 1:56,C,18
10/4/2020 2:56,C,17
10/4/2020 3:56,C,16.5
10/4/2020 4:56,C,15.5
10/4/2020 5:56,C,15
10/4/2020 6:56,C,14.5
10/4/2020 7:56,C,14
10/4/2020 8:56,C,15
10/4/2020 9:56,C,18.5
10/4/2020 10:56,C,22
10/4/2020 11:56,C,22.5
10/4/2020 12:56,C,26
10/4/2020 13:56,C,26
10/4/2020 14:56,C,27.5
10/4/2020 15:56,C,26
