1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 610000004CEF6121
Is Mission Active?  true
Mission Start:  Thu Feb 04 10:35:00 PST 2021
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1708
Total Samples:  4763
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2/10/21 1:35:00 PM,C,22.5
2/10/21 2:35:00 PM,C,22.5
2/10/21 3:35:00 PM,C,22
2/10/21 4:35:00 PM,C,20.5
2/10/21 5:35:00 PM,C,18.5
2/10/21 6:35:00 PM,C,16.5
2/10/21 7:35:00 PM,C,15
2/10/21 8:35:00 PM,C,13.5
2/10/21 9:35:00 PM,C,12
2/10/21 10:35:00 PM,C,11
2/10/21 11:35:00 PM,C,10.5
2/11/21 12:35:00 AM,C,9.5
2/11/21 1:35:00 AM,C,9
2/11/21 2:35:00 AM,C,8.5
2/11/21 3:35:00 AM,C,8.5
2/11/21 4:35:00 AM,C,8.5
2/11/21 5:35:00 AM,C,8.5
2/11/21 6:35:00 AM,C,8.5
2/11/21 7:35:00 AM,C,8.5
2/11/21 8:35:00 AM,C,10
2/11/21 9:35:00 AM,C,11
2/11/21 10:35:00 AM,C,13
2/11/21 11:35:00 AM,C,14
2/11/21 12:35:00 PM,C,14.5
2/11/21 1:35:00 PM,C,14
2/11/21 2:35:00 PM,C,13
2/11/21 3:35:00 PM,C,12.5
2/11/21 4:35:00 PM,C,12
2/11/21 5:35:00 PM,C,11.5
2/11/21 6:35:00 PM,C,11
2/11/21 7:35:00 PM,C,11
2/11/21 8:35:00 PM,C,10.5
2/11/21 9:35:00 PM,C,10.5
2/11/21 10:35:00 PM,C,11
2/11/21 11:35:00 PM,C,11
2/12/21 12:35:00 AM,C,10
2/12/21 1:35:00 AM,C,9.5
2/12/21 2:35:00 AM,C,8.5
2/12/21 3:35:00 AM,C,8
2/12/21 4:35:00 AM,C,7.5
2/12/21 5:35:00 AM,C,7
2/12/21 6:35:00 AM,C,6.5
2/12/21 7:35:00 AM,C,6
2/12/21 8:35:00 AM,C,7
2/12/21 9:35:00 AM,C,12
2/12/21 10:35:00 AM,C,17
2/12/21 11:35:00 AM,C,17
2/12/21 12:35:00 PM,C,20.5
2/12/21 1:35:00 PM,C,21.5
2/12/21 2:35:00 PM,C,20.5
2/12/21 3:35:00 PM,C,19.5
2/12/21 4:35:00 PM,C,18
2/12/21 5:35:00 PM,C,16
2/12/21 6:35:00 PM,C,15
2/12/21 7:35:00 PM,C,13.5
2/12/21 8:35:00 PM,C,13
2/12/21 9:35:00 PM,C,12.5
2/12/21 10:35:00 PM,C,12
2/12/21 11:35:00 PM,C,12
2/13/21 12:35:00 AM,C,11.5
2/13/21 1:35:00 AM,C,11
2/13/21 2:35:00 AM,C,10.5
2/13/21 3:35:00 AM,C,10.5
2/13/21 4:35:00 AM,C,10
2/13/21 5:35:00 AM,C,10
2/13/21 6:35:00 AM,C,10
2/13/21 7:35:00 AM,C,10
2/13/21 8:35:00 AM,C,10.5
2/13/21 9:35:00 AM,C,14.5
2/13/21 10:35:00 AM,C,18
2/13/21 11:35:00 AM,C,17.5
2/13/21 12:35:00 PM,C,21
2/13/21 1:35:00 PM,C,21.5
2/13/21 2:35:00 PM,C,19.5
2/13/21 3:35:00 PM,C,19
2/13/21 4:35:00 PM,C,17.5
2/13/21 5:35:00 PM,C,16
2/13/21 6:35:00 PM,C,14
2/13/21 7:35:00 PM,C,12.5
2/13/21 8:35:00 PM,C,11.5
2/13/21 9:35:00 PM,C,10.5
2/13/21 10:35:00 PM,C,9.5
2/13/21 11:35:00 PM,C,8.5
2/14/21 12:35:00 AM,C,7.5
2/14/21 1:35:00 AM,C,7
2/14/21 2:35:00 AM,C,6.5
2/14/21 3:35:00 AM,C,6
2/14/21 4:35:00 AM,C,6
2/14/21 5:35:00 AM,C,6
2/14/21 6:35:00 AM,C,6
2/14/21 7:35:00 AM,C,6
2/14/21 8:35:00 AM,C,8
2/14/21 9:35:00 AM,C,10.5
2/14/21 10:35:00 AM,C,11.5
2/14/21 11:35:00 AM,C,12.5
2/14/21 12:35:00 PM,C,13.5
2/14/21 1:35:00 PM,C,14.5
2/14/21 2:35:00 PM,C,14
2/14/21 3:35:00 PM,C,13.5
2/14/21 4:35:00 PM,C,13
2/14/21 5:35:00 PM,C,12
2/14/21 6:35:00 PM,C,11
2/14/21 7:35:00 PM,C,11
2/14/21 8:35:00 PM,C,10.5
2/14/21 9:35:00 PM,C,10
2/14/21 10:35:00 PM,C,10
2/14/21 11:35:00 PM,C,10
2/15/21 12:35:00 AM,C,9.5
2/15/21 1:35:00 AM,C,9.5
2/15/21 2:35:00 AM,C,9.5
2/15/21 3:35:00 AM,C,9.5
2/15/21 4:35:00 AM,C,9.5
2/15/21 5:35:00 AM,C,9.5
2/15/21 6:35:00 AM,C,10
2/15/21 7:35:00 AM,C,10
2/15/21 8:35:00 AM,C,11.5
2/15/21 9:35:00 AM,C,12
2/15/21 10:35:00 AM,C,15
2/15/21 11:35:00 AM,C,17.5
2/15/21 12:35:00 PM,C,20
2/15/21 1:35:00 PM,C,19
2/15/21 2:35:00 PM,C,19
2/15/21 3:35:00 PM,C,19
2/15/21 4:35:00 PM,C,18.5
2/15/21 5:35:00 PM,C,16
