1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: C0000000481D9A21,,
Is Mission Active?  false,,
Mission Start:  Fri Aug 13 09:03:00 PDT 2021,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  3484,,
Total Samples:  12608,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,
,,
Date/Time,Unit,Value
8/13/21 9:03,C,23.5
8/13/21 10:03,C,23.5
8/13/21 11:03,C,28
8/13/21 12:03,C,31.5
8/13/21 13:03,C,33.5
8/13/21 14:03,C,36.5
8/13/21 15:03,C,37.5
8/13/21 16:03,C,36
8/13/21 17:03,C,36.5
8/13/21 18:03,C,35.5
8/13/21 19:03,C,32
8/13/21 20:03,C,30
8/13/21 21:03,C,27.5
8/13/21 22:03,C,26
8/13/21 23:03,C,25
8/14/21 0:03,C,24.5
8/14/21 1:03,C,23.5
8/14/21 2:03,C,23
8/14/21 3:03,C,22
8/14/21 4:03,C,21.5
8/14/21 5:03,C,21.5
8/14/21 6:03,C,20.5
8/14/21 7:03,C,20
8/14/21 8:03,C,22
8/14/21 9:03,C,26
8/14/21 10:03,C,30
8/14/21 11:03,C,32.5
8/14/21 12:03,C,35
8/14/21 13:03,C,37
8/14/21 14:03,C,39.5
8/14/21 15:03,C,41
8/14/21 16:03,C,40.5
8/14/21 17:03,C,39.5
8/14/21 18:03,C,37.5
8/14/21 19:03,C,34
8/14/21 20:03,C,30.5
8/14/21 21:03,C,27
8/14/21 22:03,C,25
8/14/21 23:03,C,23.5
8/15/21 0:03,C,22.5
8/15/21 1:03,C,21
8/15/21 2:03,C,20.5
8/15/21 3:03,C,19.5
8/15/21 4:03,C,19
8/15/21 5:03,C,18.5
8/15/21 6:03,C,18.5
8/15/21 7:03,C,18
8/15/21 8:03,C,19.5
8/15/21 9:03,C,23.5
8/15/21 10:03,C,28.5
8/15/21 11:03,C,31.5
8/15/21 12:03,C,33.5
8/15/21 13:03,C,35.5
8/15/21 14:03,C,37
8/15/21 15:03,C,38
8/15/21 16:03,C,38.5
8/15/21 17:03,C,38
8/15/21 18:03,C,35.5
8/15/21 19:03,C,32.5
8/15/21 20:03,C,29.5
8/15/21 21:03,C,26.5
8/15/21 22:03,C,24.5
8/15/21 23:03,C,23.5
8/16/21 0:03,C,22.5
8/16/21 1:03,C,22
8/16/21 2:03,C,21.5
8/16/21 3:03,C,21
8/16/21 4:03,C,20.5
8/16/21 5:03,C,20
8/16/21 6:03,C,19.5
8/16/21 7:03,C,19
8/16/21 8:03,C,20
8/16/21 9:03,C,22
8/16/21 10:03,C,26.5
8/16/21 11:03,C,30.5
8/16/21 12:03,C,34.5
8/16/21 13:03,C,36
8/16/21 14:03,C,39
8/16/21 15:03,C,40.5
8/16/21 16:03,C,40
8/16/21 17:03,C,39.5
8/16/21 18:03,C,38
8/16/21 19:03,C,35.5
8/16/21 20:03,C,32
8/16/21 21:03,C,28
8/16/21 22:03,C,25
8/16/21 23:03,C,24
8/17/21 0:03,C,23
8/17/21 1:03,C,22
8/17/21 2:03,C,21
8/17/21 3:03,C,20
8/17/21 4:03,C,19.5
8/17/21 5:03,C,19
8/17/21 6:03,C,18.5
8/17/21 7:03,C,18.5
8/17/21 8:03,C,20.5
8/17/21 9:03,C,24
8/17/21 10:03,C,27
8/17/21 11:03,C,28
8/17/21 12:03,C,30
8/17/21 13:03,C,32.5
8/17/21 14:03,C,33.5
8/17/21 15:03,C,34
8/17/21 16:03,C,34
8/17/21 17:03,C,33
8/17/21 18:03,C,32
8/17/21 19:03,C,30.5
8/17/21 20:03,C,28.5
8/17/21 21:03,C,26.5
8/17/21 22:03,C,24
8/17/21 23:03,C,22
8/18/21 0:03,C,20.5
8/18/21 1:03,C,19.5
8/18/21 2:03,C,18.5
8/18/21 3:03,C,18
8/18/21 4:03,C,17.5
8/18/21 5:03,C,18
8/18/21 6:03,C,18
8/18/21 7:03,C,19.5
8/18/21 8:03,C,21.5
8/18/21 9:03,C,23
8/18/21 10:03,C,25
8/18/21 11:03,C,27
8/18/21 12:03,C,28.5
8/18/21 13:03,C,29.5
8/18/21 14:03,C,31
8/18/21 15:03,C,31.5
8/18/21 16:03,C,32.5
8/18/21 17:03,C,33.5
8/18/21 18:03,C,32.5
8/18/21 19:03,C,31.5
8/18/21 20:03,C,29
8/18/21 21:03,C,26
8/18/21 22:03,C,24
8/18/21 23:03,C,22.5
8/19/21 0:03,C,21.5
