1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 250000004C965021,,
Is Mission Active?  true,,
Mission Start:  Fri Aug 13 09:02:00 PDT 2021,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  3484,,
Total Samples:  9789,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,
,,
Date/Time,Unit,Value
8/13/21 9:02,C,23
8/13/21 10:02,C,24
8/13/21 11:02,C,28.5
8/13/21 12:02,C,30.5
8/13/21 13:02,C,33
8/13/21 14:02,C,37
8/13/21 15:02,C,38.5
8/13/21 16:02,C,39.5
8/13/21 17:02,C,39.5
8/13/21 18:02,C,37.5
8/13/21 19:02,C,34
8/13/21 20:02,C,31.5
8/13/21 21:02,C,29
8/13/21 22:02,C,27
8/13/21 23:02,C,26
8/14/21 0:02,C,25
8/14/21 1:02,C,24
8/14/21 2:02,C,23.5
8/14/21 3:02,C,22.5
8/14/21 4:02,C,22
8/14/21 5:02,C,22
8/14/21 6:02,C,21
8/14/21 7:02,C,20.5
8/14/21 8:02,C,21.5
8/14/21 9:02,C,26
8/14/21 10:02,C,30.5
8/14/21 11:02,C,33.5
8/14/21 12:02,C,35.5
8/14/21 13:02,C,37.5
8/14/21 14:02,C,41
8/14/21 15:02,C,42.5
8/14/21 16:02,C,43
8/14/21 17:02,C,42
8/14/21 18:02,C,39.5
8/14/21 19:02,C,36
8/14/21 20:02,C,32.5
8/14/21 21:02,C,28.5
8/14/21 22:02,C,26
8/14/21 23:02,C,24.5
8/15/21 0:02,C,23
8/15/21 1:02,C,21.5
8/15/21 2:02,C,21
8/15/21 3:02,C,20
8/15/21 4:02,C,19.5
8/15/21 5:02,C,19
8/15/21 6:02,C,18.5
8/15/21 7:02,C,18.5
8/15/21 8:02,C,19.5
8/15/21 9:02,C,24
8/15/21 10:02,C,29
8/15/21 11:02,C,31.5
8/15/21 12:02,C,33.5
8/15/21 13:02,C,35.5
8/15/21 14:02,C,37.5
8/15/21 15:02,C,39
8/15/21 16:02,C,39.5
8/15/21 17:02,C,39.5
8/15/21 18:02,C,37.5
8/15/21 19:02,C,34.5
8/15/21 20:02,C,31
8/15/21 21:02,C,28.5
8/15/21 22:02,C,26
8/15/21 23:02,C,24.5
8/16/21 0:02,C,23.5
8/16/21 1:02,C,22.5
8/16/21 2:02,C,22
8/16/21 3:02,C,21.5
8/16/21 4:02,C,21
8/16/21 5:02,C,20.5
8/16/21 6:02,C,20
8/16/21 7:02,C,19.5
8/16/21 8:02,C,20
8/16/21 9:02,C,22.5
8/16/21 10:02,C,27.5
8/16/21 11:02,C,31.5
8/16/21 12:02,C,34
8/16/21 13:02,C,36
8/16/21 14:02,C,39.5
8/16/21 15:02,C,41
8/16/21 16:02,C,42
8/16/21 17:02,C,41.5
8/16/21 18:02,C,40
8/16/21 19:02,C,37.5
8/16/21 20:02,C,34
8/16/21 21:02,C,30.5
8/16/21 22:02,C,27.5
8/16/21 23:02,C,25.5
8/17/21 0:02,C,24
8/17/21 1:02,C,23
8/17/21 2:02,C,22
8/17/21 3:02,C,21
8/17/21 4:02,C,20
8/17/21 5:02,C,19.5
8/17/21 6:02,C,19
8/17/21 7:02,C,19
8/17/21 8:02,C,20.5
8/17/21 9:02,C,24
8/17/21 10:02,C,27
8/17/21 11:02,C,28
8/17/21 12:02,C,28.5
8/17/21 13:02,C,31
8/17/21 14:02,C,34
8/17/21 15:02,C,35
8/17/21 16:02,C,36
8/17/21 17:02,C,36
8/17/21 18:02,C,34.5
8/17/21 19:02,C,32.5
8/17/21 20:02,C,30
8/17/21 21:02,C,27.5
8/17/21 22:02,C,25
8/17/21 23:02,C,23
8/18/21 0:02,C,21.5
8/18/21 1:02,C,20
8/18/21 2:02,C,19.5
8/18/21 3:02,C,18.5
8/18/21 4:02,C,18
8/18/21 5:02,C,18
8/18/21 6:02,C,18
8/18/21 7:02,C,19.5
8/18/21 8:02,C,21.5
8/18/21 9:02,C,22.5
8/18/21 10:02,C,24.5
8/18/21 11:02,C,26
8/18/21 12:02,C,26.5
8/18/21 13:02,C,28
8/18/21 14:02,C,29
8/18/21 15:02,C,30
8/18/21 16:02,C,31.5
8/18/21 17:02,C,33
8/18/21 18:02,C,32.5
8/18/21 19:02,C,31.5
8/18/21 20:02,C,29.5
8/18/21 21:02,C,27
8/18/21 22:02,C,25
8/18/21 23:02,C,23
8/19/21 0:02,C,22
8/19/21 1:02,C,20.5
8/19/21 2:02,C,19.5
8/19/21 3:02,C,18.5
8/19/21 4:02,C,18
8/19/21 5:02,C,17.5
8/19/21 6:02,C,16.5
8/19/21 7:02,C,16
8/19/21 8:02,C,16.5
8/19/21 9:02,C,19.5
8/19/21 10:02,C,24
8/19/21 11:02,C,27.5
8/19/21 12:02,C,29.5
8/19/21 13:02,C,31
8/19/21 14:02,C,33.5
8/19/21 15:02,C,35
8/19/21 16:02,C,35
8/19/21 17:02,C,33.5
8/19/21 18:02,C,32.5
8/19/21 19:02,C,31
8/19/21 20:02,C,29
8/19/21 21:02,C,26
8/19/21 22:02,C,23.5
8/19/21 23:02,C,22
8/20/21 0:02,C,20.5
8/20/21 1:02,C,19.5
8/20/21 2:02,C,18.5
8/20/21 3:02,C,17.5
8/20/21 4:02,C,17
8/20/21 5:02,C,16.5
8/20/21 6:02,C,16
8/20/21 7:02,C,15.5
8/20/21 8:02,C,16.5
8/20/21 9:02,C,19.5
8/20/21 10:02,C,24
8/20/21 11:02,C,28.5
8/20/21 12:02,C,30.5
8/20/21 13:02,C,32
8/20/21 14:02,C,34.5
8/20/21 15:02,C,35.5
8/20/21 16:02,C,35.5
8/20/21 17:02,C,34
8/20/21 18:02,C,32.5
8/20/21 19:02,C,31
8/20/21 20:02,C,28.5
8/20/21 21:02,C,25.5
8/20/21 22:02,C,23.5
8/20/21 23:02,C,21.5
8/21/21 0:02,C,20.5
8/21/21 1:02,C,19
8/21/21 2:02,C,18.5
8/21/21 3:02,C,17.5
8/21/21 4:02,C,17
8/21/21 5:02,C,16.5
8/21/21 6:02,C,16
8/21/21 7:02,C,16
8/21/21 8:02,C,17
8/21/21 9:02,C,20
8/21/21 10:02,C,25.5
8/21/21 11:02,C,29
8/21/21 12:02,C,30
8/21/21 13:02,C,30.5
8/21/21 14:02,C,32
8/21/21 15:02,C,32
8/21/21 16:02,C,32.5
8/21/21 17:02,C,32
8/21/21 18:02,C,30.5
8/21/21 19:02,C,28.5
8/21/21 20:02,C,26
8/21/21 21:02,C,23.5
8/21/21 22:02,C,21.5
8/21/21 23:02,C,20
8/22/21 0:02,C,18.5
8/22/21 1:02,C,17.5
8/22/21 2:02,C,17
8/22/21 3:02,C,16
8/22/21 4:02,C,15.5
8/22/21 5:02,C,15
8/22/21 6:02,C,14.5
8/22/21 7:02,C,14
8/22/21 8:02,C,15.5
8/22/21 9:02,C,18.5
8/22/21 10:02,C,24.5
8/22/21 11:02,C,29
8/22/21 12:02,C,30.5
8/22/21 13:02,C,32
8/22/21 14:02,C,34.5
8/22/21 15:02,C,35
8/22/21 16:02,C,35.5
8/22/21 17:02,C,35
8/22/21 18:02,C,33
8/22/21 19:02,C,31.5
8/22/21 20:02,C,29.5
8/22/21 21:02,C,26.5
8/22/21 22:02,C,24
8/22/21 23:02,C,21.5
8/23/21 0:02,C,19.5
8/23/21 1:02,C,18
8/23/21 2:02,C,17
8/23/21 3:02,C,16
8/23/21 4:02,C,15.5
8/23/21 5:02,C,15
8/23/21 6:02,C,14
8/23/21 7:02,C,13.5
8/23/21 8:02,C,15.5
8/23/21 9:02,C,19
8/23/21 10:02,C,24
8/23/21 11:02,C,28
8/23/21 12:02,C,30
8/23/21 13:02,C,32
8/23/21 14:02,C,34.5
8/23/21 15:02,C,35
8/23/21 16:02,C,35.5
8/23/21 17:02,C,34.5
8/23/21 18:02,C,32.5
8/23/21 19:02,C,30
8/23/21 20:02,C,27.5
8/23/21 21:02,C,24.5
8/23/21 22:02,C,21.5
8/23/21 23:02,C,20
8/24/21 0:02,C,18.5
8/24/21 1:02,C,17.5
8/24/21 2:02,C,17
8/24/21 3:02,C,16
8/24/21 4:02,C,15.5
8/24/21 5:02,C,14.5
8/24/21 6:02,C,13.5
8/24/21 7:02,C,13
8/24/21 8:02,C,15.5
8/24/21 9:02,C,18.5
8/24/21 10:02,C,25.5
8/24/21 11:02,C,29.5
8/24/21 12:02,C,31
8/24/21 13:02,C,33
8/24/21 14:02,C,35
8/24/21 15:02,C,36
8/24/21 16:02,C,36.5
8/24/21 17:02,C,36.5
8/24/21 18:02,C,34.5
8/24/21 19:02,C,32.5
8/24/21 20:02,C,29.5
8/24/21 21:02,C,26
8/24/21 22:02,C,23.5
8/24/21 23:02,C,21
8/25/21 0:02,C,19.5
8/25/21 1:02,C,18.5
8/25/21 2:02,C,17.5
8/25/21 3:02,C,17.5
8/25/21 4:02,C,16.5
8/25/21 5:02,C,16
8/25/21 6:02,C,15.5
8/25/21 7:02,C,15
8/25/21 8:02,C,16.5
8/25/21 9:02,C,19
8/25/21 10:02,C,26
8/25/21 11:02,C,30.5
8/25/21 12:02,C,32
8/25/21 13:02,C,33.5
8/25/21 14:02,C,35.5
8/25/21 15:02,C,36
8/25/21 16:02,C,36.5
8/25/21 17:02,C,36
8/25/21 18:02,C,35
8/25/21 19:02,C,33.5
8/25/21 20:02,C,31
8/25/21 21:02,C,27.5
8/25/21 22:02,C,24.5
8/25/21 23:02,C,22
8/26/21 0:02,C,19.5
8/26/21 1:02,C,18.5
8/26/21 2:02,C,17.5
8/26/21 3:02,C,16.5
8/26/21 4:02,C,15.5
8/26/21 5:02,C,15
8/26/21 6:02,C,14
8/26/21 7:02,C,13.5
8/26/21 8:02,C,15
8/26/21 9:02,C,17.5
8/26/21 10:02,C,25
8/26/21 11:02,C,30.5
8/26/21 12:02,C,32.5
8/26/21 13:02,C,33.5
8/26/21 14:02,C,36.5
8/26/21 15:02,C,38.5
8/26/21 16:02,C,39.5
8/26/21 17:02,C,39.5
8/26/21 18:02,C,37.5
8/26/21 19:02,C,35.5
8/26/21 20:02,C,32
8/26/21 21:02,C,29
8/26/21 22:02,C,26.5
8/26/21 23:02,C,25
8/27/21 0:02,C,23
8/27/21 1:02,C,22
8/27/21 2:02,C,21
8/27/21 3:02,C,20
8/27/21 4:02,C,19.5
8/27/21 5:02,C,18.5
8/27/21 6:02,C,18
8/27/21 7:02,C,17.5
8/27/21 8:02,C,18.5
8/27/21 9:02,C,22
8/27/21 10:02,C,27.5
8/27/21 11:02,C,30
8/27/21 12:02,C,31.5
8/27/21 13:02,C,34
8/27/21 14:02,C,35.5
8/27/21 15:02,C,37.5
8/27/21 16:02,C,39.5
8/27/21 17:02,C,40
8/27/21 18:02,C,38.5
8/27/21 19:02,C,36
8/27/21 20:02,C,32.5
8/27/21 21:02,C,29.5
8/27/21 22:02,C,27.5
8/27/21 23:02,C,25.5
8/28/21 0:02,C,24.5
8/28/21 1:02,C,23.5
8/28/21 2:02,C,22.5
8/28/21 3:02,C,21.5
8/28/21 4:02,C,20.5
8/28/21 5:02,C,19.5
8/28/21 6:02,C,19
8/28/21 7:02,C,18.5
8/28/21 8:02,C,19.5
8/28/21 9:02,C,21.5
8/28/21 10:02,C,28
8/28/21 11:02,C,33
8/28/21 12:02,C,35
8/28/21 13:02,C,36.5
8/28/21 14:02,C,39.5
8/28/21 15:02,C,41
8/28/21 16:02,C,42
8/28/21 17:02,C,41.5
8/28/21 18:02,C,39.5
8/28/21 19:02,C,37
8/28/21 20:02,C,33.5
8/28/21 21:02,C,30
8/28/21 22:02,C,27.5
8/28/21 23:02,C,26
8/29/21 0:02,C,24.5
8/29/21 1:02,C,23
8/29/21 2:02,C,22
8/29/21 3:02,C,21.5
8/29/21 4:02,C,20.5
8/29/21 5:02,C,19.5
8/29/21 6:02,C,18.5
8/29/21 7:02,C,18
8/29/21 8:02,C,19.5
8/29/21 9:02,C,22.5
8/29/21 10:02,C,29.5
8/29/21 11:02,C,33.5
8/29/21 12:02,C,35.5
8/29/21 13:02,C,37.5
8/29/21 14:02,C,40.5
8/29/21 15:02,C,42
8/29/21 16:02,C,42.5
8/29/21 17:02,C,42
8/29/21 18:02,C,40
8/29/21 19:02,C,37.5
8/29/21 20:02,C,34
8/29/21 21:02,C,30
8/29/21 22:02,C,27
8/29/21 23:02,C,24.5
8/30/21 0:02,C,23
8/30/21 1:02,C,22
8/30/21 2:02,C,21
8/30/21 3:02,C,20
8/30/21 4:02,C,19
8/30/21 5:02,C,18
8/30/21 6:02,C,17.5
8/30/21 7:02,C,17
8/30/21 8:02,C,18
8/30/21 9:02,C,20.5
8/30/21 10:02,C,28.5
8/30/21 11:02,C,33
8/30/21 12:02,C,34.5
8/30/21 13:02,C,36
